id,user_id,kind,created_at,started_at,ended_at,note,payload,feeding_kind,breast_side,session_seconds,feeding_amount,feeding_unit,feeding_amount_ml,bottle_content,diaper_kind,expression_side,expression_amount,expression_unit,expression_amount_ml
7fae86aa-19ae-4436-9575-1bf4f2f9b94d,,expression,2025-11-07 10:27:03.155192+00,2025-11-07 09:56:44+00,,,{},,,,,,,,,both,125,ml,125
7fcf4fe5-9b99-4502-ab68-3125b543c3c9,,feeding,2025-11-24 03:33:02.078701+00,2025-11-24 03:20:47.443+00,2025-11-24 03:33:00.786+00,,{},breast,right,730,,,,,,,,,
8021c3ca-893c-4e84-ad1c-47b8633ea674,,feeding,2025-10-21 16:21:02.688506+00,,,,{},bottle,,,70,ml,70,breast_milk,,,,,
810e6a4e-4f18-485f-a809-983e268183e9,,diaper,2025-10-17 16:47:52.381682+00,2025-10-17 16:47:47+00,,,{},,,,,,,,wet,,,,
8124e367-72a3-41aa-ba88-c8eb40db131b,,diaper,2025-10-13 05:39:25.616307+00,2025-10-13 03:25:00+00,,,{},,,,,,,,wet,,,,
81e8572b-3c54-4e90-b1ff-04ad2cbe6fcd,,diaper,2025-10-14 03:19:08.42283+00,2025-10-14 03:19:00+00,,,{},,,,,,,,wet,,,,
82c194d2-8663-43e5-a8a6-dc8fcc79b3fe,,feeding,2025-10-22 14:44:35.651451+00,2025-10-22 14:19:43.65+00,2025-10-22 14:44:35.021+00,,{},breast,right,1043,,,,,,,,,
82c6ce7b-31bf-4ae6-9351-300426fefc20,,feeding,2025-11-12 17:29:42.478745+00,2025-11-12 16:50:00+00,2025-11-12 17:29:41.483+00,,{},breast,right,2379,,,,,,,,,
8342e9ed-e6d8-40e4-9b1c-df20a1ebfdc5,,expression,2025-10-13 19:39:51.297157+00,2025-10-13 19:19:00+00,,,{},,,,,,,,,both,55,ml,55
83a9f49d-7547-4372-9007-c84adba143ef,,diaper,2025-10-18 13:37:47.251892+00,,,,{},,,,,,,,wet,,,,
83e66e7a-9813-4f4d-9349-f2e9862fb369,,feeding,2025-10-31 07:37:27.693978+00,,,,{},bottle,,,30,ml,30,breast_milk,,,,,
83ed41b6-5489-4cab-a000-4dc7fee7f06c,,diaper,2025-10-12 14:22:34.350567+00,2025-10-12 13:52:00+00,,,{},,,,,,,,dirty,,,,
8429a4a6-5a75-4655-b4e6-4b2071b3e729,,feeding,2025-10-22 12:56:08.219221+00,2025-10-22 12:36:27.347+00,2025-10-22 12:56:07.025+00,,{},breast,right,1151,,,,,,,,,
844f736e-5980-432d-a377-8e8993452d6a,,feeding,2025-10-18 21:10:18.474819+00,2025-10-18 21:09:01.986+00,2025-10-18 21:10:18.332+00,,{},breast,left,70,,,,,,,,,
84524109-f882-4f17-8ecf-25c49a703c93,,expression,2025-10-14 01:51:58.929528+00,2025-10-14 01:31:00+00,,,{},,,,,,,,,both,80,ml,80
84577849-a8be-46cd-8c52-00e4de9c4ac6,,feeding,2025-11-06 10:54:36.99633+00,2025-11-06 10:41:00+00,2025-11-06 10:54:35.765+00,,{},breast,right,805,,,,,,,,,
845e4c6e-8f89-4669-a4a1-9d4813a2a525,,feeding,2025-11-18 00:18:32.494988+00,2025-11-17 23:48:00+00,2025-11-18 00:18:32.142+00,,{},breast,right,1830,,,,,,,,,
848ec6f8-f30d-4ebe-a40c-586a28663d0b,,expression,2025-10-26 03:58:26.891351+00,2025-10-26 03:28:16+00,,,{},,,,,,,,,both,110,ml,110
84b3a450-423a-429c-920e-5e8db339c79b,,feeding,2025-11-15 13:53:42.552962+00,2025-11-15 13:38:46.621+00,2025-11-15 13:53:41.159+00,,{},breast,right,892,,,,,,,,,
84cb2e33-1b59-4893-82c2-af69b994c88b,,diaper,2025-10-20 20:04:09.266456+00,2025-10-20 20:30:00+00,,,{},,,,,,,,mixed,,,,
84d7931d-47e6-42b6-866d-5fa9feeeba19,,expression,2025-11-20 03:24:58.907969+00,2025-11-20 03:00:00+00,,,{},,,,,,,,,both,145,ml,145
84e32c96-9289-454e-b534-f2868e79838d,,feeding,2025-10-29 11:05:57.147146+00,2025-10-29 10:50:00+00,,,{},bottle,,,60,ml,60,breast_milk,,,,,
857a1102-fe93-4035-a398-a1c2cc15ab79,,expression,2025-10-19 01:15:07.357513+00,2025-10-19 00:54:13+00,,,{},,,,,,,,,both,80,ml,80
861e299d-2e2c-4b98-8d2c-722c6de65c63,,feeding,2025-10-14 19:44:23.067539+00,2025-10-14 19:34:00+00,,,{},bottle,,,50,ml,50,breast_milk,,,,,
86476c1b-8414-4941-aae4-e1f867e11a74,,feeding,2025-11-04 09:06:21.987815+00,2025-11-04 08:45:00+00,,,{},bottle,,,60,ml,60,breast_milk,,,,,
867c8bda-81bc-4812-a0a7-df312d3b94ef,,feeding,2025-10-26 19:47:59.584615+00,2025-10-26 17:47:00+00,,,{},bottle,,,40,ml,40,breast_milk,,,,,
86ba5a66-0c8e-4ae6-bbeb-a7c8bc346f05,,feeding,2025-10-24 01:44:57.18721+00,2025-10-24 01:34:44+00,,,{},bottle,,,24,ml,24,breast_milk,,,,,
86d3601e-edb2-442e-8a16-6a31ff1ad998,,feeding,2025-11-27 06:51:43.735299+00,2025-11-27 06:27:19+00,,,{},bottle,,,90,ml,90,breast_milk,,,,,
86d6128e-89ef-43c1-8a64-c7eed6af41c2,,feeding,2025-10-25 19:54:54.821367+00,2025-10-25 19:44:11.72+00,2025-10-25 19:54:53.895+00,,{},breast,right,640,,,,,,,,,
86f1572c-f91c-497c-81f4-5e56fc45242f,,feeding,2025-11-10 19:33:08.068935+00,2025-11-10 19:09:18.868+00,2025-11-10 19:33:07.058+00,,{},breast,right,1426,,,,,,,,,
87d9f152-5c88-4731-a6c4-2e058e138e5f,,diaper,2025-10-17 16:47:59.321296+00,2025-10-17 16:37:47+00,,,{},,,,,,,,wet,,,,
87f1dad2-a942-45c7-abfd-1cc1e682f95b,,feeding,2025-10-22 12:56:08.219221+00,2025-10-22 11:59:28.503+00,2025-10-22 12:56:07.025+00,,{},breast,left,1042,,,,,,,,,
883c4c22-a36e-483e-9071-cc38ac7e5a1f,,expression,2025-11-16 10:15:39.715393+00,2025-11-16 09:26:11+00,,,{},,,,,,,,,both,85,ml,85
88675405-6214-4582-9c3c-4288b546118f,,feeding,2025-11-11 22:52:42.522603+00,2025-11-11 22:35:29.289+00,2025-11-11 22:52:41.123+00,,{},breast,right,1030,,,,,,,,,
887cddf4-a1df-4ccd-b05d-c5f0bbdab290,,feeding,2025-10-29 09:27:50.391075+00,2025-10-29 08:48:12.132+00,2025-10-29 09:27:49.52+00,,{},breast,left,2374,,,,,,,,,
889f37b2-6310-4e82-8704-6ea6bfa05edd,,expression,2025-10-19 20:16:58.08483+00,2025-10-19 20:02:59+00,,,{},,,,,,,,,both,60,ml,60
88cb66ce-08da-4a36-8aea-05a84fb72b94,,diaper,2025-11-07 03:54:59.683109+00,,,,{},,,,,,,,wet,,,,
88cc5b00-278e-481a-a541-f67e363ccb10,,expression,2025-10-14 14:24:03.054359+00,2025-10-14 14:03:00+00,,,{},,,,,,,,,both,60,ml,60
88cf3661-d576-42bb-9d48-f823a8b04d87,,expression,2025-10-31 20:44:11.733923+00,2025-10-31 18:33:00+00,,,{},,,,,,,,,both,40,ml,40
88d859cd-a6cc-4dee-9dba-60c76ef35c12,,feeding,2025-10-30 19:06:27.732265+00,2025-10-30 18:49:02.845+00,2025-10-30 19:06:26.712+00,,{},breast,right,1002,,,,,,,,,
893d9836-5a77-43be-816a-6b3482175282,,expression,2025-10-30 02:33:29.188777+00,2025-10-30 02:12:44+00,,,{},,,,,,,,,both,140,ml,140
8998e7b6-02ce-4dcd-96e3-5e8f0410708e,,diaper,2025-11-04 22:03:38.15389+00,,,,{},,,,,,,,mixed,,,,
8a064873-a8be-4bb6-99d6-6be6375e7a68,,feeding,2025-11-23 16:23:49.978688+00,2025-11-23 15:46:00+00,2025-11-23 16:23:48.448+00,,{},breast,right,2263,,,,,,,,,
8a2c3b50-bfb7-4871-8500-59df0d38afdb,,diaper,2025-11-07 17:37:20.877538+00,2025-11-07 17:12:44+00,,,{},,,,,,,,mixed,,,,
8a34db96-3619-4cbd-b09e-3a689be8d8fa,,feeding,2025-10-20 21:55:05.807838+00,2025-10-20 21:44:25.39+00,2025-10-20 21:55:05.034+00,,{},breast,left,140,,,,,,,,,
8a98d284-b17a-4bdd-a069-9096b916c4e6,,feeding,2025-10-29 08:14:55.307905+00,2025-10-29 07:45:00+00,2025-10-29 08:14:54.19+00,,{},breast,right,1780,,,,,,,,,
8c23dc10-3c1d-4689-9b5c-faf256e94624,,feeding,2025-11-17 06:57:22.326382+00,2025-11-17 06:47:15+00,,,{},bottle,,,120,ml,120,breast_milk,,,,,
8cb9fabb-d6ab-4258-ae61-47179469a14b,,expression,2025-10-16 03:22:18.723515+00,2025-10-16 02:52:00+00,,,{},,,,,,,,,both,60,ml,60
8d02fdc3-7847-428b-8ecb-cc69b2697ff6,,diaper,2025-11-02 23:01:47.806326+00,,,,{},,,,,,,,wet,,,,
8d33e859-298a-4667-81b7-fdbcc05699b3,,feeding,2025-11-17 00:36:01.976634+00,2025-11-17 00:30:03+00,,,{},bottle,,,90,ml,90,breast_milk,,,,,
8d3a64c0-4161-465a-a938-d618d4ac0093,,feeding,2025-11-02 08:34:33.233256+00,2025-11-02 04:34:00+00,,,{},bottle,,,60,ml,60,breast_milk,,,,,
8d914358-991b-4239-a1f5-b671c2b721e5,,feeding,2025-11-21 14:15:18.773072+00,2025-11-21 13:52:16.653+00,2025-11-21 14:15:17.416+00,,{},breast,right,1378,,,,,,,,,
8de30f81-b4fc-4022-940e-c9b6c63056cc,,feeding,2025-10-19 01:13:42.762027+00,2025-10-19 00:49:19.489+00,2025-10-19 01:13:42.524+00,,{},breast,left,1459,,,,,,,,,
8de73004-161a-4830-bc14-6848184ce8a4,,feeding,2025-11-04 04:39:16.889473+00,2025-11-04 04:23:37.912+00,2025-11-04 04:39:15.795+00,,{},breast,left,936,,,,,,,,,
8e22dbca-840c-497d-8e0f-9f557955cdfd,,feeding,2025-11-27 02:28:56.688626+00,2025-11-27 02:07:18.603+00,2025-11-27 02:28:55.532+00,,{},breast,left,1295,,,,,,,,,
8f754e63-0c64-4aad-972b-fd51213cfec8,,expression,2025-10-27 20:40:04.370241+00,2025-10-27 20:13:00+00,,,{},,,,,,,,,both,40,ml,40
902845cc-7020-42fb-88fa-eb309c6df131,,diaper,2025-10-19 13:34:22.760632+00,,,,{},,,,,,,,wet,,,,
904b7a3b-cbbf-4199-be3b-159171647d90,,diaper,2025-11-04 13:12:08.044982+00,,,,{},,,,,,,,mixed,,,,
9055f017-9ded-4ef1-b557-8c55eb60bc16,,expression,2025-10-28 07:46:43.815928+00,2025-10-28 06:59:00+00,,,{},,,,,,,,,both,160,ml,160
90834765-2644-4a52-8b01-a63bdd25bf80,,feeding,2025-11-08 22:40:14.557138+00,2025-11-08 22:28:32.537+00,2025-11-08 22:40:13.339+00,,{},breast,left,686,,,,,,,,,
90c00401-6e75-41ae-a9b1-aca741c71efb,,feeding,2025-11-17 00:35:54.498045+00,2025-11-17 00:30:06.245+00,2025-11-17 00:35:53.3+00,,{},breast,left,345,,,,,,,,,
90e286df-ecc3-4c41-b8b2-e40305a5b174,,feeding,2025-11-28 16:15:31.061381+00,2025-11-28 15:57:02.517+00,2025-11-28 16:15:30.108+00,,{},breast,right,1026,,,,,,,,,
91651a12-0611-425f-b37d-20cfeadb51b6,,feeding,2025-11-13 13:23:16.318153+00,2025-11-13 13:18:00+00,2025-11-13 13:23:15.081+00,,{},breast,right,313,,,,,,,,,
916fa755-034c-49fb-8e96-a042fa1e49aa,,feeding,2025-10-16 12:59:15.417545+00,2025-10-16 12:38:37.524+00,2025-10-16 12:59:15.27+00,,{},breast,left,997,,,,,,,,,
9183b308-6095-4fe9-b5e4-2b7510fd085d,,diaper,2025-11-08 19:42:37.736201+00,,,,{},,,,,,,,wet,,,,
91d6e564-1851-40d3-9150-059aa47e8706,,diaper,2025-10-21 01:27:00.618415+00,2025-10-21 00:56:48+00,,,{},,,,,,,,wet,,,,
92486a45-fe15-49ef-8436-06112b404444,,expression,2025-11-14 05:16:43.536805+00,2025-11-14 04:56:37+00,,,{},,,,,,,,,both,90,ml,90
9250b1f7-7e77-46e8-8100-11a89e721c44,,feeding,2025-10-28 21:11:34.901134+00,2025-10-28 20:42:14.287+00,2025-10-28 21:11:33.801+00,,{},breast,left,1758,,,,,,,,,
925ee6fd-4383-4316-93da-939b7dedeb7c,,feeding,2025-11-14 22:47:09.586387+00,2025-11-14 22:33:00+00,2025-11-14 22:47:08.484+00,,{},breast,left,836,,,,,,,,,
9277f6b2-ea07-4de6-9e20-b80cc1fd72d5,,expression,2025-10-13 14:26:48.043365+00,2025-10-13 13:20:00+00,,,{},,,,,,,,,both,25,ml,25
929f0f45-bdcb-4429-a0f4-3e38f60fcfb8,,diaper,2025-10-19 06:36:57.584793+00,2025-10-19 06:10:52+00,,,{},,,,,,,,wet,,,,
92f217cb-5620-4647-bdaf-51b47dce0bb1,,feeding,2025-10-25 18:33:56.410832+00,2025-10-25 18:10:00+00,2025-10-25 18:33:56.27+00,,{},breast,left,1411,,,,,,,,,
932dac10-bb2a-4680-b20d-13155c87245b,,diaper,2025-10-18 04:16:18.81716+00,2025-10-18 04:05:00+00,,,{},,,,,,,,mixed,,,,
9343b8af-07ac-41b8-89ce-36b05b1455b6,,feeding,2025-11-15 16:04:17.224602+00,2025-11-15 15:47:00+00,2025-11-15 16:04:16.688+00,,{},breast,left,1029,,,,,,,,,
935bafc7-e2a7-43e5-a645-0ff239bc756d,,expression,2025-11-18 11:42:47.169798+00,2025-11-18 09:26:00+00,,,{},,,,,,,,,both,130,ml,130
935c0f5e-a24f-400d-bff7-3972762ec959,,diaper,2025-10-11 07:58:03.245363+00,,,,{},,,,,,,,dirty,,,,
93a99ae6-cc54-463d-aa4e-fd1fb920b0d3,,feeding,2025-11-30 20:25:17.058659+00,2025-11-30 19:54:49.91+00,2025-11-30 20:25:15.98+00,,{},breast,right,1801,,,,,,,,,
944f3c4a-7857-449a-b4fd-c86e73a9b48d,,expression,2025-10-18 00:41:20.204613+00,2025-10-18 00:03:00+00,,,{},,,,,,,,,both,60,ml,60
94ce8ee1-8f93-4ca4-942d-94a4471e4c5e,,feeding,2025-11-19 19:50:55.293677+00,2025-11-19 19:30:00+00,2025-11-19 19:50:54.287+00,,{},breast,left,1252,,,,,,,,,
95096af4-690c-4002-a776-3eddf82fa7c1,,diaper,2025-11-07 11:52:52.82474+00,2025-11-07 11:30:00+00,,,{},,,,,,,,mixed,,,,
951cdf40-68f9-4ef3-8ebd-d2bb3176a2ab,,feeding,2025-10-27 17:24:53.4975+00,2025-10-27 16:09:54.557+00,2025-10-27 17:24:53.167+00,,{},breast,right,4469,,,,,,,,,
95b4cbfe-1661-4f6f-9b43-6dc64a27c1dc,,feeding,2025-11-05 20:27:17.488463+00,2025-11-05 20:11:00+00,2025-11-05 20:27:17.161+00,,{},breast,left,956,,,,,,,,,
95cd660b-8968-4c42-aac0-02493aced340,,feeding,2025-11-12 04:57:33.348386+00,2025-11-12 04:40:00+00,,,{},bottle,,,118,ml,118,breast_milk,,,,,
96579bfd-a356-4932-bb70-cdbe93806c0b,,feeding,2025-10-28 10:45:55.820665+00,2025-10-28 10:05:59.139+00,2025-10-28 10:45:54.37+00,,{},breast,right,2393,,,,,,,,,
9679c20c-9288-4992-86a1-f3647e328217,,feeding,2025-11-25 02:26:37.774348+00,2025-11-25 02:15:00+00,,,{},bottle,,,120,ml,120,breast_milk,,,,,
96dd390e-d4b6-44c8-9bfb-2ddaffd0010e,,expression,2025-11-30 07:20:12.54575+00,2025-11-30 03:30:00+00,,,{},,,,,,,,,both,85,ml,85
9750e20b-bffa-4439-af0b-432fd852e6b7,,feeding,2025-11-13 01:44:43.815997+00,2025-11-13 01:39:45.233+00,2025-11-13 01:44:42.937+00,,{},breast,right,291,,,,,,,,,
97558772-88f5-4a35-8b99-07b5bf1f1c74,,diaper,2025-10-19 13:34:17.020665+00,,,,{},,,,,,,,wet,,,,
976f2020-b1fd-4422-af0a-31a87595445c,,feeding,2025-10-15 21:57:56.933194+00,2025-10-15 21:30:00+00,,,{},bottle,,,60,ml,60,breast_milk,,,,,
9827c706-6fb4-40e1-b9f8-f341b02dd32d,,feeding,2025-10-18 15:16:48.960189+00,2025-10-18 15:05:34+00,,,{},bottle,,,60,ml,60,breast_milk,,,,,
984454aa-e6d1-4baf-a031-3885aaf56170,,expression,2025-10-30 11:56:12.147276+00,2025-10-30 11:26:33+00,,,{},,,,,,,,,both,120,ml,120
987a7cde-7d93-4679-987f-ee9a2c6ecfff,,expression,2025-11-01 04:48:21.958889+00,2025-11-01 04:02:26+00,,,{},,,,,,,,,both,120,ml,120
98940c59-5dfc-4609-8134-176cc4d756ec,,diaper,2025-11-01 04:48:45.869739+00,2025-11-01 04:38:24+00,,,{},,,,,,,,mixed,,,,
98cc8740-71b8-4f7d-b1b8-cc796ec05e80,,feeding,2025-11-01 20:22:20.023096+00,2025-11-01 20:11:10.907+00,2025-11-01 20:22:19.138+00,,{},breast,left,529,,,,,,,,,
98e956d0-ee7e-419d-b884-20271ba35505,,diaper,2025-10-27 16:07:19.178654+00,2025-10-27 14:40:00+00,,,{},,,,,,,,wet,,,,
990a8ad9-322d-4f3f-97d9-0b57abac1905,,expression,2025-11-28 20:37:39.764184+00,2025-11-28 20:00:00+00,,,{},,,,,,,,,both,215,ml,215
996c9fc9-91a5-4628-a713-48a819be2aec,,expression,2025-10-25 00:10:30.979697+00,2025-10-24 23:05:00+00,,,{},,,,,,,,,both,120,ml,120
998f3faf-5777-4ae4-ad26-4061513c0916,,feeding,2025-10-23 14:21:35.608725+00,2025-10-23 13:51:22+00,,,{},bottle,,,30,ml,30,breast_milk,,,,,
9990f468-2f4f-4a3a-8806-c212f3e68295,,diaper,2025-11-06 15:31:07.173342+00,,,,{},,,,,,,,wet,,,,
9a0e2af4-592a-4633-b1bd-b0fa105c3f43,,feeding,2025-10-18 11:36:52.390348+00,2025-10-18 11:25:00+00,,,{},bottle,,,70,ml,70,breast_milk,,,,,
9a87b96f-f296-4eae-8994-4b84f03aa2da,,feeding,2025-10-19 09:07:28.426128+00,2025-10-19 08:57:10+00,,,{},bottle,,,70,ml,70,breast_milk,,,,,
9adb44f0-0618-4dc2-b7f4-b03d73201a11,,expression,2025-10-18 07:05:54.897764+00,2025-10-18 06:32:59+00,,,{},,,,,,,,,both,155,ml,155
9adfb946-e239-4ead-9f42-103bcd8a608b,,feeding,2025-10-23 21:26:36.281098+00,2025-10-23 21:16:50.503+00,2025-10-23 21:26:35.217+00,,{},breast,left,576,,,,,,,,,
9af67247-1da7-4262-a96c-6709bdd06909,,feeding,2025-11-03 15:21:27.331405+00,2025-11-03 14:40:00+00,2025-11-03 15:21:26.557+00,,{},breast,left,2482,,,,,,,,,
9af6f076-c705-4819-b2a4-e0685dd05360,,feeding,2025-10-15 14:48:47.17087+00,2025-10-15 14:48:00+00,,,{},bottle,,,30,ml,30,breast_milk,,,,,
9b3a6387-93db-4404-8e13-b0f77386d76e,,expression,2025-10-30 11:26:57.038657+00,2025-10-30 06:26:00+00,,,{},,,,,,,,,both,135,ml,135
9b752478-fabd-4c0b-84c6-4c18d46b7ed9,,diaper,2025-11-08 16:24:35.449498+00,,,,{},,,,,,,,wet,,,,
9c7f7a53-c38c-4fe4-bf16-7cafa8e873f9,,feeding,2025-11-06 00:43:43.106432+00,2025-11-06 00:43:21+00,,,{},bottle,,,100,ml,100,breast_milk,,,,,
9c886134-cf22-4977-9bed-0629b7a5a85d,,feeding,2025-10-30 11:24:59.879463+00,2025-10-30 11:05:00+00,,,{},bottle,,,60,ml,60,breast_milk,,,,,
9c9e5864-ae98-4d06-a35a-f35322e97372,,expression,2025-10-20 01:58:21.481466+00,2025-10-20 00:58:00+00,,,{},,,,,,,,,both,175,ml,175
9cade9d6-8179-4ddc-b4ea-6cf16a372aec,,feeding,2025-10-24 16:52:59.795168+00,2025-10-24 16:11:07.797+00,2025-10-24 16:52:58.287+00,,{},breast,left,2152,,,,,,,,,
9cc206f1-2810-4f2b-8fca-78360833b796,,diaper,2025-10-22 09:31:49.139416+00,2025-10-22 09:30:00+00,,,{},,,,,,,,wet,,,,
9cce5bee-5128-4308-b2d4-8ba26894a7ec,,diaper,2025-10-20 21:21:10.06195+00,,,,{},,,,,,,,wet,,,,
9d1c31e5-cb5d-4e1b-a5ca-d49f415ec41f,,expression,2025-10-28 01:30:03.317189+00,2025-10-28 00:18:47+00,,,{},,,,,,,,,both,150,ml,150
9d45089e-d2d7-4af0-8089-de20b575bef2,,feeding,2025-10-25 14:22:17.281784+00,2025-10-25 13:57:09.631+00,2025-10-25 14:22:16.114+00,,{},breast,right,1504,,,,,,,,,
9dd290d4-9e91-46fa-b461-8f763611b392,,diaper,2025-10-15 22:22:37.975672+00,2025-10-15 22:12:00+00,,,{},,,,,,,,dirty,,,,
9dfcdc3f-7582-472d-bdff-0d74af5edd31,,feeding,2025-11-30 10:32:26.085975+00,2025-11-30 10:32:13+00,,,{},bottle,,,120,ml,120,breast_milk,,,,,
9e7421c1-9eec-485d-a109-118826168ae7,,diaper,2025-10-28 13:56:10.795124+00,,,,{},,,,,,,,mixed,,,,
9eb79ec6-b44d-4b68-9e2e-7fdaea29b4d7,,diaper,2025-11-07 23:11:48.294586+00,,,,{},,,,,,,,mixed,,,,
9eccfd07-c7ee-435c-b2a4-b10b82d0c0f7,,feeding,2025-10-16 15:42:58.330651+00,2025-10-16 15:25:00+00,2025-10-16 15:42:57.283+00,,{},breast,left,1061,,,,,,,,,
9f629114-977c-453c-84ed-10797c3fe429,,expression,2025-10-21 21:03:47.965065+00,2025-10-21 20:35:00+00,,,{},,,,,,,,,both,40,ml,40
9f735888-055b-4fc6-9418-70866ee5aba9,,diaper,2025-10-12 22:11:01.243219+00,2025-10-12 19:15:00+00,,,{},,,,,,,,wet,,,,
9fcca40f-5f94-4889-9e9a-aca7f58386ec,,expression,2025-11-05 07:49:33.719637+00,2025-11-05 07:16:09+00,,,{},,,,,,,,,both,140,ml,140
a02eea69-73e2-4ad9-80bc-f05e7855e674,,feeding,2025-11-21 20:13:24.150343+00,2025-11-21 19:54:00+00,2025-11-21 20:13:22.909+00,,{},breast,left,1146,,,,,,,,,
a0432354-c5cf-4c93-aabf-c351d9e79235,,diaper,2025-10-21 03:38:31.330442+00,2025-10-21 03:38:00+00,,,{},,,,,,,,wet,,,,
a04c9135-5a04-4ed9-97a6-e3b11e9a290e,,expression,2025-11-06 15:31:23.053599+00,2025-11-06 15:16:32+00,,,{},,,,,,,,,both,10,ml,10
a06ea2f4-ea03-4035-96da-f0ce66cfdb4c,,feeding,2025-11-28 05:27:33.318242+00,2025-11-28 05:00:00+00,,,{},bottle,,,110,ml,110,breast_milk,,,,,
a0970264-8895-4d74-aef5-22d6039f8898,,expression,2025-10-29 16:18:52.569471+00,2025-10-29 13:18:00+00,,,{},,,,,,,,,both,60,ml,60
a0adb4a3-2329-4f34-b17c-289b44e23806,,feeding,2025-10-18 21:10:18.124255+00,2025-10-18 21:09:01.986+00,2025-10-18 21:10:17.647+00,,{},breast,left,70,,,,,,,,,
a0c4a0a7-b0e4-40f4-8fe1-a3483086c49f,,feeding,2025-11-02 14:19:15.127143+00,2025-11-02 14:00:56.398+00,2025-11-02 14:19:13.98+00,,{},breast,right,1065,,,,,,,,,
a0e3d945-48c4-41d5-8f18-c503b5f330bb,,feeding,2025-10-18 09:25:59.602791+00,2025-10-18 09:25:42+00,,,{},bottle,,,60,ml,60,breast_milk,,,,,
a16fdc7b-bdcc-41dc-ba91-f0ce88d76a7d,,feeding,2025-10-23 15:31:19.628787+00,2025-10-23 15:22:49.415+00,2025-10-23 15:31:18.138+00,,{},breast,right,499,,,,,,,,,
a170e0b4-2848-4fd6-ac9d-d7879637f478,,feeding,2025-10-31 07:07:45.049532+00,2025-10-31 06:54:36.505+00,2025-10-31 07:07:43.615+00,,{},breast,left,785,,,,,,,,,
a1e7bd01-d152-48d3-af12-a94578d2f316,,expression,2025-10-26 01:12:58.588851+00,2025-10-26 00:12:00+00,,,{},,,,,,,,,both,80,ml,80
a1f9e411-0ebb-4977-b9f3-bf5526f6e23a,,expression,2025-11-29 09:38:59.290252+00,2025-11-29 09:18:48+00,,,{},,,,,,,,,both,205,ml,205
a2a8e4c4-f595-48aa-874c-8a8c0aad41d7,,feeding,2025-10-15 15:40:54.631931+00,2025-10-15 15:11:46.263+00,2025-10-15 15:40:54.316+00,,{},breast,left,1670,,,,,,,,,
a2bfab69-82e0-4ef6-bbee-abc3fd7391ef,,diaper,2025-10-23 01:10:17.505029+00,2025-10-23 01:10:13+00,,,{},,,,,,,,wet,,,,
a2d4eb07-2e16-42a5-a6ce-f21cccb9e01a,,expression,2025-11-15 04:57:52.947496+00,2025-11-15 03:53:00+00,,,{},,,,,,,,,both,170,ml,170
a3522e00-8cf0-4261-b173-ebc36b3d11cc,,expression,2025-11-08 22:56:00.314114+00,2025-11-08 22:48:28+00,,,{},,,,,,,,,both,30,ml,30
a35da093-3f97-41ec-8377-1faa3ad500bb,,feeding,2025-11-27 13:54:44.438238+00,2025-11-27 13:39:14.78+00,2025-11-27 13:54:43.269+00,,{},breast,left,925,,,,,,,,,
a3758e78-181a-4639-b5d0-980e724816eb,,feeding,2025-11-25 12:31:14.416888+00,2025-11-25 12:17:04.7+00,2025-11-25 12:31:13.43+00,,{},breast,right,840,,,,,,,,,
a388afe1-92fb-48a7-8e48-0142a8b18202,,feeding,2025-10-14 16:57:54.985148+00,2025-10-15 04:30:00+00,,,{},bottle,,,78,ml,78,breast_milk,,,,,
a3e40c71-5e17-4c33-89bc-c3707d160ac1,,feeding,2025-10-13 07:05:29.041808+00,2025-10-13 06:54:00+00,,,{},bottle,,,30,ml,30,breast_milk,,,,,
a409ce06-9cc9-45ff-b3cc-e1d8f609d594,,feeding,2025-11-12 22:59:59.154188+00,2025-11-12 22:51:20.496+00,2025-11-12 22:59:57.873+00,,{},breast,left,469,,,,,,,,,
a46358fe-acb0-4967-bc58-2bdd27e13144,,feeding,2025-10-22 09:53:53.226537+00,2025-10-22 09:25:00+00,,,{},bottle,,,75,ml,75,breast_milk,,,,,
a47f73b9-82bc-43cd-9572-d8fe374ddfaf,,diaper,2025-10-26 19:48:07.956977+00,,,,{},,,,,,,,wet,,,,
a497fdc3-aa4f-45ed-bcc9-4b2450ce3523,,diaper,2025-10-25 12:59:08.217101+00,,,,{},,,,,,,,mixed,,,,
a51b205f-8bd0-4560-a3d5-363ec5ea9e50,,feeding,2025-10-16 20:43:37.695817+00,2025-10-16 20:24:39.719+00,2025-10-16 20:43:36.974+00,,{},breast,left,1116,,,,,,,,,
a53a7f91-aa9a-466d-a011-453b9265da70,,feeding,2025-10-20 16:10:01.129023+00,2025-10-20 15:59:48+00,,,{},bottle,,,70,ml,70,breast_milk,,,,,
a57a0cf3-1580-4e9e-853c-cebb10f9371e,,feeding,2025-11-18 11:44:01.05181+00,2025-11-18 09:30:00+00,,,{},bottle,,,120,ml,120,breast_milk,,,,,
a5b8a8b9-ebef-4c60-827c-0799379b3a54,,feeding,2025-11-03 10:57:06.398031+00,2025-11-03 10:43:10.085+00,2025-11-03 10:57:05.386+00,,{},breast,right,824,,,,,,,,,
a5c16bc7-1556-418f-b4ed-89cac475691f,,diaper,2025-11-08 12:08:40.35983+00,2025-11-08 12:04:03+00,,,{},,,,,,,,wet,,,,
a6229bf8-c79c-4736-ada6-4a4fd7a97172,,diaper,2025-10-13 20:20:51.247668+00,2025-10-13 20:20:00+00,,,{},,,,,,,,wet,,,,
